spmsg01

; Bulgarian spotter for iRacing
; Tony Stefanov 12/03/26
; v0.9

; msgId,                WAVE FILE NAME,         "text string"
SPCC_NEWUSERLAP4,       NEWUSERLAP4.WAV,        "That was lap 4."
SPCC_NEWUSERLAP5,       NEWUSERLAP5.WAV,        "That was lap 5."
SPCC_NEWUSERLAP6,       NEWUSERLAP6.WAV,        "That was lap 6."
SPCC_NEWUSERLAP7,       NEWUSERLAP7.WAV,        "That was lap 7."
SPCC_NEWUSERLAP8,       NEWUSERLAP8.WAV,        "That was lap 8."
SPCC_NEWUSERLAP9,       NEWUSERLAP9.WAV,        "That was lap 9."
SPCC_NEWUSERLAPFINAL,   NEWUSERFINAL.WAV,       "This is the final lap."
SPCC_NEWUSERCHKFLAG,    NEWUSERCHKFLAG.WAV,     "Checkered flag!"
SPCC_NEWUSERGOOD,       NEWUSERGOOD.WAV,        "Great work! Looking forward to working with you. Click Quit when you're ready to move on."
SPCC_NEWUSERMOVING,     NEWUSERLETSGO.WAV,      "And we're moving, let's go!"
SPCC_NEWUSERCHECKCONTROL, NEWUSERNORESP.WAV,      "If the car isn't responding, you might need to hold escape to get out and check over those controls."
SPCC_NEWUSERMOVEON,     NEWUSERMOVEON.WAV,      "If you're ready to move on, click the next button at the top of the screen."
SPCC_NEWUSERKEEPGOING,  NEWUSERKEEPGOING.WAV,   "Or you can get back in the car and keep going."
SPCC_NEWUSERSESOVERSOON, NEWUSERPULLOUT.WAV,     "The session will be over soon. If you're still in the car when it ends, we'll pull you out."
SPCC_NEWUSERRACE10,     NEWUSER10RACE.WAV,      "This is going to be a 10 lap practice race. Don't worry, nothing is at stake."
SPCC_NEWUSERCANRESTART, NEWUSERRESTRACE.WAV,    "If you'd like, you can restart the race by clicking the previous button."
SPCC_NEWUSERESCRESTART, NEWUSERRESTESC.WAV,     "Remember, you can restart the race at any time. To do so, first stop the car, then hold escape."
SPCC_NEWUSERGRW1ST,     NEWUSERGRW1ST.WAV,      "Great work on your first race."
SPCC_NEWUSERLEAVEESC,   NEWUSERLEAVESC.WAV,     "When you're ready to leave, stop the car, and hold down the escape key to exit the car."
SPCC_NEWUSERQUITCLK,    NEWUSERQUITRK.WAV,      "Then click 'Quit' to leave the track."
SPCC_NEWUSERNICEWK,     NEWUSERNICEWK.WAV,      "Nice work today. See you at the next race."
SPCC_NEWUSERBLKFLG,     NEWUSERBKFLGICON.WAV,   "Watch out, you've got a black flag! The reason will be shown next to the flag icon."
SPCC_NEWUSERLETSLIDE,   NEWUSERLETSLIDE.WAV,    "We'll let it slide this time, but in any other race, you'd be penalized."
SPCC_NEWUSERYELLOW,     NEWUSERYELLOW.WAV,      "There's a yellow flag, be careful."
SPCC_NEWUSERRACELAPDOWN, NEWUSERFINCUT.WAV,     "The cars up front are finishing the race, so it'll be cut short for us."
SPCC_NEWUSERWIN,			NEWUSERWIN.WAV,				"You won! Congratulations! And welcome to iRacing."
SPCC_NEWUSERHITWALL,		NEWUSERWALL.WAV,			"Looks like you've hit the wall. This gives you two incident points."
SPCC_NEWUSERHITCAR,			NEWUSERHITCAR.WAV,			"Looks like you've hit another car. This gives you four incident points."
SPCC_NEWUSERRESTARTB,		NEWUSERRESTR.WAV,			"You can restart the race by holding escape again to bring up the menu."
SPCC_NEWUSERMOREPRACTICE,	NEWUSERMOREPRACTICE.WAV,	"Looks like we have an opportunity to improve. Let's get you in a test drive and keep practicing. Welcome to iRacing."
SPCC_NEWUSERWARMUPPENALTY,	NEWUSERWARMUPPENALTY.WAV,	"We'll clear it for you, but in a normal warmup session, you'd have to serve the penalty or reset the car."
SPCC_NEWUSERDRIVINGLINE,	NEWUSERLINE.WAV,			"Notice the driving line on the track. You can accelerate in the green sections and brake in the red sections. Use this to learn the track."
SPCC_NEWUSERKEEPUPFNT,		NEWUSERKEEPUPFNT.WAV,		"Keep up with the car in front of you."
SPCC_NEWUSERJUMPST,			NEWUSERJMPST.WAV,			"Looks like you jumped the start. Restart the race first by stopping the car and holding the escape key to reset to the pits."
SPCC_NEWUSERRACEOVERSOLID,	NEWUSERRACESOLID.WAV,		"Solid first race. Great job and welcome to iRacing!"
SPCC_NEWUSERDAMOFF,			NEWUSERDAMOFF.WAV,			"Damage is turned off for this session so you will see your car fix itself. This won't be the case in an official session."
SPCC_NEWUSERSPORTINGCODE,	NEWUSERCODE.WAV,			"You can learn more about the incident and safety rating system by reading the sporting code."
SPCC_NEWUSERBURNOUT,		NEWUSERBURNOUT.WAV,			"Feel free to do a victory burnout!"
SPCC_NEWUSERPITEXIT,		NEWUSERPITEXIT.WAV,			"Now stay in the pit exit lane until you pass the blue cone to avoid a black flag."
SPCC_NEWUSERRACESETUP,		NEWUSERRACESETUP.WAV,		"The race will begin in a moment, please wait while we set it up."
SPCC_NEWUSERRECENTERVIEW,	NEWUSERRECENTER.WAV,		"Press ; to recenter your view."
SPCC_NEWUSERESCGETOUT,		NEWUSERESCGETOUT.WAV,		"You can hold escape to get out of the car if you'd like to restart."
SPCC_NEWUSER2INCPTS,		NEWUSER2INCPTS.WAV,			"You've just received two incident points. This happens when you hit a wall, spin out, or have light contact with another car."
SPCC_NEWUSERSTARTMISS,		NEWUSERSTARTMISS.WAV,		"You've missed the start! You can restart the session to try again. Or, get in the car late and start behind everyone else."
SPCC_NEWUSERRACECUTSHORT,	NEWUSERFINCUT.WAV,			"The cars up front are finishing the race, so it'll be cut short for us."


SPCC_N0,                N0.WAV,                 "0"
SPCC_N1,                N1.WAV,                 "1"
SPCC_N2,                N2.WAV,                 "2"
SPCC_N3,                N3.WAV,                 "3"
SPCC_N4,                N4.WAV,                 "4"
SPCC_N5,                N5.WAV,                 "5"
SPCC_N6,                N6.WAV,                 "6"
SPCC_N7,                N7.WAV,                 "7"
SPCC_N8,                N8.WAV,                 "8"
SPCC_N9,                N9.WAV,                 "9"
SPCC_N10,               N10.WAV,                "10"
SPCC_N11,               N11.WAV,                "11"
SPCC_N12,               N12.WAV,                "12"
SPCC_N13,               N13.WAV,                "13"
SPCC_N14,               N14.WAV,                "14"
SPCC_N15,               N15.WAV,                "15"
SPCC_N16,               N16.WAV,                "16"
SPCC_N17,               N17.WAV,                "17"
SPCC_N18,               N18.WAV,                "18"
SPCC_N19,               N19.WAV,                "19"
SPCC_N20,               N20.WAV,                "20"
SPCC_N21,               N21.WAV,                "21"
SPCC_N22,               N22.WAV,                "22"
SPCC_N23,               N23.WAV,                "23"
SPCC_N24,               N24.WAV,                "24"
SPCC_N25,               N25.WAV,                "25"
SPCC_N26,               N26.WAV,                "26"
SPCC_N27,               N27.WAV,                "27"
SPCC_N28,               N28.WAV,                "28"
SPCC_N29,               N29.WAV,                "29"
SPCC_N30,               N30.WAV,                "30"
SPCC_N31,               N31.WAV,                "31"
SPCC_N32,               N32.WAV,                "32"
SPCC_N33,               N33.WAV,                "33"
SPCC_N34,               N34.WAV,                "34"
SPCC_N35,               N35.WAV,                "35"
SPCC_N36,               N36.WAV,                "36"
SPCC_N37,               N37.WAV,                "37"
SPCC_N38,               N38.WAV,                "38"
SPCC_N39,               N39.WAV,                "39"
SPCC_N40,               N40.WAV,                "40"
SPCC_N41,               N41.WAV,                "41"
SPCC_N42,               N42.WAV,                "42"
SPCC_N43,               N43.WAV,                "43"
SPCC_N44,               N44.WAV,                "44"
SPCC_N45,               N45.WAV,                "45"
SPCC_N46,               N46.WAV,                "46"
SPCC_N47,               N47.WAV,                "47"
SPCC_N48,               N48.WAV,                "48"
SPCC_N49,               N49.WAV,                "49"
SPCC_N50,               N50.WAV,                "50"
SPCC_N51,               N51.WAV,                "51"
SPCC_N52,               N52.WAV,                "52"
SPCC_N53,               N53.WAV,                "53"
SPCC_N54,               N54.WAV,                "54"
SPCC_N55,               N55.WAV,                "55"
SPCC_N56,               N56.WAV,                "56"
SPCC_N57,               N57.WAV,                "57"
SPCC_N58,               N58.WAV,                "58"
SPCC_N59,               N59.WAV,                "59"
SPCC_N60,               N60.WAV,                "60"
SPCC_N61,               N61.WAV,                "61"
SPCC_N62,               N62.WAV,                "62"
SPCC_N63,               N63.WAV,                "63"
SPCC_N64,               N64.WAV,                "64"
SPCC_N65,               N65.WAV,                "65"
SPCC_N66,               N66.WAV,                "66"
SPCC_N67,               N67.WAV,                "67"
SPCC_N68,               N68.WAV,                "68"
SPCC_N69,               N69.WAV,                "69"
SPCC_N70,               N70.WAV,                "70"
SPCC_N71,               N71.WAV,                "71"
SPCC_N72,               N72.WAV,                "72"
SPCC_N73,               N73.WAV,                "73"
SPCC_N74,               N74.WAV,                "74"
SPCC_N75,               N75.WAV,                "75"
SPCC_N76,               N76.WAV,                "76"
SPCC_N77,               N77.WAV,                "77"
SPCC_N78,               N78.WAV,                "78"
SPCC_N79,               N79.WAV,                "79"
SPCC_N80,               N80.WAV,                "80"
SPCC_N81,               N81.WAV,                "81"
SPCC_N82,               N82.WAV,                "82"
SPCC_N83,               N83.WAV,                "83"
SPCC_N84,               N84.WAV,                "84"
SPCC_N85,               N85.WAV,                "85"
SPCC_N86,               N86.WAV,                "86"
SPCC_N87,               N87.WAV,                "87"
SPCC_N88,               N88.WAV,                "88"
SPCC_N89,               N89.WAV,                "89"
SPCC_N90,               N90.WAV,                "90"
SPCC_N91,               N91.WAV,                "91"
SPCC_N92,               N92.WAV,                "92"
SPCC_N93,               N93.WAV,                "93"
SPCC_N94,               N94.WAV,                "94"
SPCC_N95,               N95.WAV,                "95"
SPCC_N96,               N96.WAV,                "96"
SPCC_N97,               N97.WAV,                "97"
SPCC_N98,               N98.WAV,                "98"
SPCC_N99,               N99.WAV,                "99"
SPCC_N100,              N100.WAV,               "100"
SPCC_N200,              N200.WAV,               "200"
SPCC_N300,              N300.WAV,               "300"
SPCC_N400,              N400.WAV,               "400"
SPCC_N500,              N500.WAV,               "500"
SPCC_N600,              N600.WAV,               "600"
SPCC_N700,              N700.WAV,               "700"
SPCC_N800,              N800.WAV,               "800"
SPCC_N900,              N900.WAV,               "900"
SPCC_N1000,             N1000.WAV,              "1000"
SPCC_N2000,             N2000.WAV,              "2000"
SPCC_N3000,             N3000.WAV,              "3000"
SPCC_N4000,             N4000.WAV,              "4000"
SPCC_N5000,             N5000.WAV,              "5000"
SPCC_N6000,             N6000.WAV,              "6000"
SPCC_N7000,             N7000.WAV,              "7000"
SPCC_N8000,             N8000.WAV,              "8000"
SPCC_N9000,             N9000.WAV,              "9000"


SPCC_N0_EQ,             NULL,                   NULL
SPCC_N1_EQ,             NULL,                   NULL
SPCC_N2_EQ,             NULL,                   NULL
SPCC_N3_EQ,             NULL,                   NULL
SPCC_N4_EQ,             NULL,                   NULL
SPCC_N5_EQ,             NULL,                   NULL
SPCC_N6_EQ,             NULL,                   NULL
SPCC_N7_EQ,             NULL,                   NULL
SPCC_N8_EQ,             NULL,                   NULL
SPCC_N9_EQ,             NULL,                   NULL
SPCC_N10_EQ,            NULL,                   NULL
SPCC_N20_EQ,            NULL,                   NULL
SPCC_N30_EQ,            NULL,                   NULL
SPCC_N40_EQ,            NULL,                   NULL
SPCC_N50_EQ,            NULL,                   NULL
SPCC_N60_EQ,            NULL,                   NULL
SPCC_N70_EQ,            NULL,                   NULL
SPCC_N80_EQ,            NULL,                   NULL
SPCC_N90_EQ,            NULL,                   NULL
SPCC_N100_EQ,           NULL,                   NULL
SPCC_N200_EQ,           NULL,                   NULL
SPCC_N300_EQ,           NULL,                   NULL
SPCC_N400_EQ,           NULL,                   NULL
SPCC_N500_EQ,           NULL,                   NULL
SPCC_N600_EQ,           NULL,                   NULL
SPCC_N700_EQ,           NULL,                   NULL
SPCC_N800_EQ,           NULL,                   NULL
SPCC_N900_EQ,           NULL,                   NULL
SPCC_N1000_EQ,          NULL,                   NULL
SPCC_N2000_EQ,          NULL,                   NULL
SPCC_N3000_EQ,          NULL,                   NULL
SPCC_N4000_EQ,          NULL,                   NULL
SPCC_N5000_EQ,          NULL,                   NULL
SPCC_N6000_EQ,          NULL,                   NULL
SPCC_N7000_EQ,          NULL,                   NULL
SPCC_N8000_EQ,          NULL,                   NULL
SPCC_N9000_EQ,          NULL,                   NULL


SPCC_OH,                OH.WAV,                 "0"
SPCC_DOUBLE_OH,         DOUBLEOH.WAV,           "00"
SPCC_TRIPLE_OH,         TRIPLEOH.WAV,           "000"


SPCC_MINUTE_P0,         NULL,                   NULL
SPCC_MINUTE_P1,         MINUTE.WAV,             "minute"
SPCC_MINUTE_P2,         NULL,                   NULL
SPCC_MINUTE,            MINUTEPL.WAV,           "minutes"

SPCC_SECOND_P0,         NULL,                   NULL
SPCC_SECOND_P1,         SECOND.WAV,             "second"
SPCC_SECOND_P2,         NULL,                   NULL
SPCC_SECOND,            SECONDPL.WAV,           "seconds"


SPCC_POINT,             POINT.WAV,              "point"
SPCC_DECIMAL,           NULL,                   NULL
SPCC_EVEN,              EVEN.WAV,               "even"


SPCC_AND_TEN,           NULL,                   NULL


SPCC_MID_ZERO,          NULL,                   NULL

SPCC_RADIO_NOISE,       RADIO_NOISE1.WAV,       NULL
SPCC_RADIO_NOISE,       RADIO_NOISE2.WAV,       NULL
SPCC_RADIO_NOISE,       RADIO_NOISE3.WAV,       NULL
SPCC_RADIO_NOISE,       RADIO_NOISE4.WAV,       NULL
SPCC_RADIO_NOISE,       RADIO_NOISE5.WAV,       NULL
SPCC_RADIO_NOISE,       RADIO_NOISE6.WAV,       NULL
SPCC_RADIO_NOISE,       RADIO_NOISE7.WAV,       NULL
SPCC_RADIO_VOL_ADJUST,  RADIO_NOISE1.WAV,       NULL

; These make no sound
SPCC_LAPTIME,           NULL,                   "Lap Time:"
SPCC_LAPSPEED,          NULL,                   "Lap Speed:"

